timestamp,demand
2012-12-17,12261212.0
2012-12-18,12419373.0
2012-12-19,12446680.0
2012-12-20,12200878.0
2012-12-21,11763767.0
2012-12-22,10716582.0
2012-12-23,9988277.0
2012-12-24,10565302.0
2012-12-25,9457206.0
2012-12-26,9305124.0
2012-12-27,10500403.0
2012-12-28,10436152.0
2012-12-29,9932233.0
2012-12-30,9762271.0
2012-12-31,10113883.0
2013-01-01,9523967.0
2013-01-02,11368340.0
2013-01-03,11455419.0
2013-01-04,11317414.0
2013-01-05,10332867.0
2013-01-06,10251091.0
2013-01-07,11716530.0
2013-01-08,11843930.0
2013-01-09,12007977.0
2013-01-10,12542716.0
2013-01-11,12376017.0
2013-01-12,11293996.0
2013-01-13,10956449.0
2013-01-14,13183953.0
2013-01-15,13506632.0
2013-01-16,13558571.0
2013-01-17,13506632.0
2013-01-18,13211839.0
2013-01-19,11993123.0
2013-01-20,11809791.0
2013-01-21,12653268.0
2013-01-22,13457952.0
2013-01-23,13463402.0
2013-01-24,13537820.0
2013-01-25,12335704.0
2013-01-26,11385589.0
2013-01-27,10632943.0
2013-01-28,12334859.0
2013-01-29,12033269.0
2013-01-30,11725877.0
2013-01-31,11804552.0
2013-02-01,11898117.0
2013-02-02,8038974.0
2013-02-03,10827658.0
2013-02-04,11744711.0
2013-02-05,12247440.0
2013-02-06,12343638.0
2013-02-07,12701399.0
2013-02-08,12428852.0
2013-02-09,11412117.0
2013-02-10,11045399.0
2013-02-11,12618543.0
2013-02-12,13002347.0
2013-02-13,13041427.0
2013-02-14,12365644.0
2013-02-15,12055858.0
2013-02-16,10899683.0
2013-02-17,10429251.0
2013-02-18,11938707.0
2013-02-19,12216037.0
2013-02-20,12412760.0
2013-02-21,12663414.0
2013-02-22,12863885.0
2013-02-23,11709051.0
2013-02-24,11424393.0
2013-02-25,12814889.0
2013-02-26,12978925.0
2013-02-27,12714383.0
2013-02-28,12524374.0
2013-03-01,12334739.0
2013-03-02,11082374.0
2013-03-03,10310320.0
2013-03-04,11993288.0
2013-03-05,11965153.0
2013-03-06,11923847.0
2013-03-07,11808475.0
2013-03-08,11686036.0
2013-03-09,10719446.0
2013-03-10,10543665.0
2013-03-11,12512606.0
2013-03-12,12827657.0
2013-03-13,12140091.0
2013-03-14,12526263.0
2013-03-15,12089434.0
2013-03-16,10919982.0
2013-03-17,10690013.0
2013-03-18,12064008.0
2013-03-19,12207842.0
2013-03-20,12394206.0
2013-03-21,12307022.0
2013-03-22,12200896.0
